Date,Open,High,Low,Close,Adj Close,Volume
2017-12-11,497.475006,503.450012,496.975006,502.649994,452.566101,5139098
2017-12-12,501.000000,507.000000,501.000000,505.250000,454.907043,9320434
2017-12-13,505.450012,509.500000,498.825012,501.875000,451.868286,5362398
2017-12-14,502.625000,507.500000,499.649994,506.549988,456.077454,6023572
2017-12-15,506.500000,513.200012,505.924988,511.450012,460.489258,10384134
2017-12-18,505.950012,515.349976,502.899994,508.299988,457.653107,4035448
2017-12-19,508.725006,508.975006,499.774994,501.975006,451.958344,7118898
2017-12-20,502.549988,509.299988,500.500000,507.924988,457.315460,4186326
2017-12-21,507.399994,514.474976,499.200012,511.024994,460.106598,11059162
2017-12-22,508.000000,522.400024,508.000000,519.674988,467.894714,12906940
2017-12-26,515.000000,520.750000,511.500000,517.799988,466.206573,10808906
2017-12-27,514.000000,519.549988,513.700012,517.125000,465.598816,6970172
2017-12-28,515.000000,520.000000,511.899994,516.625000,465.148621,8433472
2017-12-29,515.049988,524.400024,515.000000,521.025024,469.110260,6601768
2018-01-01,518.849976,522.250000,515.000000,516.775024,465.283691,5431340
2018-01-02,518.625000,521.000000,511.500000,514.849976,463.550446,6112248
2018-01-03,514.250000,515.799988,509.299988,510.649994,459.768951,6846552
2018-01-04,510.500000,510.500000,504.799988,507.700012,457.112915,8947614
2018-01-05,507.649994,513.200012,503.000000,506.000000,455.582306,11025976
2018-01-08,512.450012,519.500000,510.024994,518.025024,466.409119,5594690
2018-01-09,520.000000,522.450012,514.450012,520.674988,468.795044,9948236
2018-01-10,523.400024,528.000000,516.525024,526.125000,473.702087,9468634
2018-01-11,527.625000,541.700012,527.625000,537.900024,484.303802,16775298
2018-01-12,542.900024,542.950012,535.275024,539.224976,485.496735,18016528
2018-01-15,540.000000,546.474976,532.549988,540.575012,486.712189,10649250
2018-01-16,540.625000,567.400024,540.625000,561.424988,505.484772,22646966
2018-01-17,562.424988,580.900024,561.500000,576.049988,518.652527,26154088
2018-01-18,572.500000,582.450012,566.049988,576.349976,518.922546,13204970
2018-01-19,572.500000,573.950012,568.000000,571.724976,514.758362,5988278
2018-01-22,566.075012,578.474976,566.000000,575.000000,517.707153,9650214
2018-01-23,577.500000,594.000000,577.500000,588.549988,529.906921,15403796
2018-01-24,587.400024,610.525024,583.750000,592.900024,533.823608,20604718
2018-01-25,591.000000,591.700012,581.125000,587.700012,529.141724,13548914
2018-01-29,583.275024,598.125000,582.599976,591.450012,532.518127,10823002
2018-01-30,589.450012,591.549988,581.349976,585.325012,527.003418,8628312
2018-01-31,579.575012,583.299988,571.075012,575.125000,517.819580,9213698
2018-02-01,571.099976,578.950012,559.275024,572.299988,515.276184,13005454
2018-02-02,567.625000,581.450012,565.049988,571.625000,514.668335,10244486
2018-02-05,570.000000,577.424988,567.924988,569.099976,512.394958,9860220
2018-02-06,549.974976,564.174988,547.575012,553.875000,498.687042,10552078
2018-02-07,558.000000,562.400024,551.775024,554.525024,499.272308,8342056
2018-02-08,561.400024,573.200012,558.275024,567.125000,510.616699,8807244
2018-02-09,559.000000,560.150024,553.000000,554.575012,499.317261,4382690
2018-02-12,557.400024,560.299988,548.900024,551.400024,496.458710,6291972
2018-02-14,553.000000,558.650024,545.099976,548.875000,494.185242,8345712
2018-02-15,551.500000,564.849976,551.500000,557.224976,501.703156,7986736
2018-02-16,562.500000,570.825012,559.049988,564.025024,507.825745,9889222
2018-02-19,564.200012,568.000000,560.150024,565.875000,509.491394,6461840
2018-02-20,551.875000,574.750000,551.875000,568.474976,511.832245,7188594
2018-02-21,573.750000,575.950012,570.000000,573.700012,516.536621,13771358
2018-02-22,572.775024,582.000000,570.224976,580.375000,522.546631,17859974
2018-02-23,581.750000,583.000000,573.375000,577.825012,520.250610,9459828
2018-02-26,575.500000,577.525024,567.174988,569.299988,512.575195,5083608
2018-02-27,572.474976,576.825012,562.825012,575.099976,517.797241,6616026
2018-02-28,573.799988,594.750000,571.275024,586.299988,527.881165,17268416
2018-03-01,584.799988,584.799988,578.025024,580.375000,522.546631,6579852
2018-03-05,580.375000,585.400024,571.625000,577.950012,520.363159,8101456
2018-03-06,581.275024,582.700012,571.799988,575.674988,518.314880,6689734
2018-03-07,577.500000,580.000000,569.025024,572.049988,515.051086,6370416
2018-03-08,574.500000,582.900024,574.500000,578.325012,520.700806,6093014
2018-03-09,581.174988,583.000000,577.775024,581.700012,523.739563,4220964
2018-03-12,588.000000,595.924988,585.875000,592.875000,533.801086,7676970
2018-03-13,590.099976,598.500000,587.575012,591.900024,532.923157,8581052
2018-03-14,590.000000,595.299988,584.549988,590.400024,531.572632,4429710
2018-03-15,590.000000,594.200012,586.000000,591.250000,532.338013,6101500
2018-03-16,591.000000,591.200012,584.625000,585.950012,527.566101,17954826
2018-03-19,582.000000,590.250000,571.325012,573.375000,516.244019,7526620
2018-03-20,574.299988,585.000000,574.299988,582.275024,524.257324,8553766
2018-03-21,585.000000,587.750000,581.099976,583.750000,525.585327,7692994
2018-03-22,582.250000,588.724976,577.650024,580.650024,522.794189,6813168
2018-03-23,573.500000,586.900024,571.174988,583.799988,525.630371,12008084
2018-03-26,583.450012,583.450012,572.000000,577.625000,520.070618,8930722
2018-03-27,580.000000,580.650024,575.049988,577.000000,519.507874,3802088
2018-03-28,575.375000,575.375000,563.125000,565.900024,509.513916,12558322
2018-04-02,570.500000,574.775024,560.650024,568.575012,511.922333,8072702
2018-04-03,567.349976,571.775024,564.049988,570.224976,513.407837,4077168
2018-04-04,572.000000,572.275024,560.000000,562.099976,506.092468,4813302
2018-04-05,569.775024,575.650024,564.549988,573.775024,516.604187,7763544
2018-04-06,571.500000,573.000000,561.049988,563.500000,507.353058,5937742
2018-04-09,562.500000,562.900024,553.275024,555.625000,500.262695,7202882
2018-04-10,556.000000,562.250000,552.700012,556.700012,501.230682,8926058
2018-04-11,559.000000,565.750000,558.250000,562.125000,506.115051,9025574
2018-04-12,564.724976,586.375000,562.500000,581.299988,523.379395,17044366
2018-04-13,587.000000,592.950012,575.125000,585.724976,527.363525,21227038
2018-04-16,551.000000,570.000000,551.000000,566.599976,510.144073,24745084
2018-04-17,563.500000,563.700012,557.500000,562.599976,506.542603,10397940
2018-04-18,561.424988,567.375000,556.924988,562.974976,506.880310,10430380
2018-04-19,562.000000,569.900024,561.549988,566.424988,509.986420,8525542
2018-04-20,569.500000,596.849976,568.474976,589.224976,530.514771,24272692
2018-04-23,584.000000,607.200012,577.625000,593.849976,534.678833,21830638
2018-04-24,592.500000,598.200012,575.049988,577.250000,519.732971,8526216
2018-04-25,576.000000,585.500000,572.599976,580.174988,522.366516,11594178
2018-04-26,587.000000,590.825012,580.000000,588.224976,529.614380,11302084
2018-04-27,590.000000,595.799988,587.099976,592.599976,533.553406,7663370
2018-04-30,590.849976,603.974976,590.325012,599.750000,539.991089,5511678
2018-05-02,599.450012,600.799988,590.500000,598.525024,538.888184,10295042
2018-05-03,598.625000,602.349976,588.049988,591.275024,532.360596,5332230
2018-05-04,592.500000,593.000000,577.500000,586.549988,528.106262,6023368
2018-05-07,590.625000,595.000000,587.750000,591.500000,532.563232,4638960
2018-05-08,588.950012,588.950012,580.525024,582.775024,524.707458,5718556
2018-05-09,583.750000,588.450012,581.500000,585.349976,527.025818,3783504
2018-05-10,588.000000,591.500000,581.424988,584.000000,525.810425,3182862
2018-05-11,586.150024,591.599976,583.025024,590.375000,531.550171,3311706
2018-05-14,592.174988,595.750000,585.000000,594.650024,535.399231,4432094
2018-05-15,594.049988,604.000000,594.049988,597.275024,537.762634,5611974
2018-05-16,593.625000,599.000000,592.250000,594.974976,535.691772,6205004
2018-05-17,598.000000,598.724976,586.775024,591.450012,532.518127,9519598
2018-05-18,591.500000,593.275024,586.500000,591.599976,532.653076,7139660
2018-05-21,589.775024,594.200012,585.000000,589.750000,530.987366,8475320
2018-05-22,587.500000,599.000000,586.950012,596.924988,537.447571,5636804
2018-05-23,597.500000,603.825012,590.750000,592.450012,533.418457,9538442
2018-05-24,599.000000,613.775024,599.000000,610.500000,549.669922,9740570
2018-05-25,615.049988,624.325012,610.400024,614.150024,552.956299,8901438
2018-05-28,615.500000,616.299988,603.000000,607.200012,546.698792,5739794
2018-05-29,607.025024,613.275024,603.099976,608.349976,547.734131,3388934
2018-05-30,608.500000,614.375000,602.799988,605.849976,545.483276,6323066
2018-05-31,605.849976,621.000000,605.125000,615.900024,554.531860,19720340
2018-06-01,615.200012,623.125000,608.599976,610.400024,549.579895,4998356
2018-06-04,610.549988,621.500000,606.000000,619.700012,557.953186,4270156
2018-06-05,621.000000,621.000000,608.500000,610.424988,549.602417,4710862
2018-06-06,612.599976,620.775024,610.025024,618.724976,557.075317,4038184
2018-06-07,619.000000,629.000000,619.000000,626.224976,563.828064,6676226
2018-06-08,624.000000,631.000000,623.025024,630.025024,567.249390,6459878
2018-06-11,632.775024,635.000000,627.525024,631.200012,568.307434,5171290
2018-06-12,632.875000,635.625000,625.224976,629.250000,566.551697,7839820
2018-06-13,633.400024,642.000000,633.400024,637.400024,573.889587,5766928
2018-06-14,626.500000,626.500000,617.049988,619.849976,562.500732,7598848
2018-06-15,618.500000,645.750000,617.500000,640.625000,581.353577,19957760
2018-06-18,642.000000,645.625000,631.174988,633.700012,575.069397,8214846
2018-06-19,631.500000,631.700012,619.025024,620.799988,563.362915,7545700
2018-06-20,624.250000,626.174988,619.000000,621.575012,564.066223,5371802
2018-06-21,622.974976,628.250000,618.000000,623.275024,565.608948,5798790
2018-06-22,621.500000,627.750000,620.599976,623.924988,566.198669,4343118
2018-06-25,628.575012,639.400024,627.000000,636.224976,577.360657,7731178
2018-06-26,634.500000,641.950012,633.125000,638.924988,579.810852,4483504
2018-06-27,641.974976,646.724976,632.799988,635.000000,576.249084,6952142
2018-06-28,638.150024,649.000000,638.125000,644.799988,585.142273,10996818
2018-06-29,649.025024,657.500000,641.625000,653.599976,593.128235,9966600
2018-07-02,657.000000,670.000000,657.000000,667.349976,605.606018,4830144
2018-07-03,665.950012,678.950012,665.875000,676.875000,614.249756,8127452
2018-07-04,676.025024,676.325012,669.424988,672.599976,610.370239,5025722
2018-07-05,673.549988,673.625000,634.049988,642.000000,582.601379,17019902
2018-07-06,645.125000,650.924988,634.500000,642.125000,582.714905,11215356
2018-07-09,648.500000,651.500000,639.525024,649.424988,589.339417,6644998
2018-07-10,654.250000,657.724976,647.150024,650.700012,590.496521,5974488
2018-07-11,658.775024,671.049988,645.674988,660.224976,599.140259,11899832
2018-07-12,663.049988,663.549988,642.224976,647.174988,587.297668,13272240
2018-07-13,657.500000,665.799988,649.174988,658.700012,597.756348,19496158
2018-07-16,658.700012,692.200012,643.849976,666.424988,604.766602,35344680
2018-07-17,664.849976,674.750000,656.349976,663.950012,602.520691,11161690
2018-07-18,669.900024,671.700012,657.000000,661.275024,600.093140,6919016
2018-07-19,661.500000,665.950012,654.549988,658.349976,597.438721,5118864
2018-07-20,663.000000,683.575012,660.650024,674.049988,611.686157,11705738
2018-07-23,676.075012,684.000000,668.125000,677.974976,615.247925,7675702
2018-07-24,687.200012,691.200012,678.000000,688.575012,624.867188,6172246
2018-07-25,689.500000,696.900024,682.724976,691.875000,627.861816,6936922
2018-07-26,689.275024,695.200012,684.599976,686.625000,623.097595,7362218
2018-07-27,686.599976,694.500000,684.150024,686.724976,623.188477,6493232
2018-07-30,685.000000,686.500000,674.000000,675.500000,613.001953,6409970
2018-07-31,674.275024,685.000000,667.775024,682.549988,619.399658,7943996
2018-08-01,681.900024,684.224976,675.500000,677.025024,614.385803,4675706
2018-08-02,679.799988,683.375000,675.075012,676.825012,614.204407,5940742
2018-08-03,683.099976,683.099976,678.000000,682.049988,618.945923,3970390
2018-08-06,683.025024,687.500000,673.750000,680.325012,617.380554,6178930
2018-08-07,687.000000,689.974976,680.325012,683.974976,620.692871,7351528
2018-08-08,685.900024,686.250000,676.650024,681.375000,618.333435,3992358
2018-08-09,686.825012,694.724976,686.825012,689.974976,626.137756,6409524
2018-08-10,692.900024,694.500000,686.525024,692.724976,628.633301,4779520
2018-08-13,695.000000,704.924988,689.349976,704.375000,639.205444,9979746
2018-08-14,706.974976,712.275024,702.000000,704.150024,639.001221,6151320
2018-08-16,707.474976,717.450012,705.625000,714.775024,648.643250,6626774
2018-08-17,715.450012,718.825012,711.500000,715.174988,649.006104,6390408
2018-08-20,694.000000,703.974976,686.750000,692.125000,628.088745,16101876
2018-08-21,695.000000,698.000000,686.875000,691.974976,627.952576,8361482
2018-08-23,696.500000,700.750000,692.674988,698.700012,634.055481,7717182
2018-08-24,698.250000,700.950012,688.049988,689.150024,625.389038,7053000
2018-08-27,691.500000,709.974976,690.700012,707.700012,642.222778,7012950
2018-08-28,708.599976,719.200012,705.750000,712.349976,646.442566,6496890
2018-08-29,716.799988,716.799988,702.575012,705.049988,639.818054,5646496
2018-08-30,706.400024,710.775024,698.075012,708.099976,642.585693,11507962
2018-08-31,712.549988,727.150024,710.549988,720.549988,653.883911,10875864
2018-09-03,724.500000,733.950012,715.000000,717.125000,650.775757,10976328
2018-09-04,722.000000,748.500000,716.000000,737.150024,668.948120,15370124
2018-09-05,741.950012,744.049988,725.400024,729.900024,662.368774,8658978
2018-09-06,732.549988,735.500000,724.099976,727.150024,659.873230,5598659
2018-09-07,734.349976,735.150024,723.799988,732.799988,665.000427,6510605
2018-09-10,737.750000,747.000000,729.400024,730.849976,663.230896,5629871
2018-09-11,735.900024,744.750000,732.000000,734.299988,666.361633,6963561
2018-09-12,744.400024,746.500000,736.250000,742.900024,674.166077,4636617
2018-09-14,741.900024,745.000000,729.049988,733.700012,665.817261,7896514
2018-09-17,735.000000,740.000000,724.599976,725.950012,658.784241,5427054
2018-09-18,730.000000,730.000000,717.000000,719.099976,652.567993,7729732
2018-09-19,727.000000,727.000000,713.200012,719.750000,653.157898,4849498
2018-09-21,713.849976,717.400024,692.000000,705.299988,640.044861,14350769
2018-09-24,706.500000,729.950012,706.500000,718.250000,651.796692,8637881
2018-09-25,718.250000,736.000000,717.000000,726.200012,659.011230,9602273
2018-09-26,731.200012,731.849976,712.000000,717.849976,651.433655,6599606
2018-09-27,722.000000,730.799988,717.450012,724.799988,657.740601,14592616
2018-09-28,721.000000,734.549988,715.200012,730.049988,662.504883,7490031
2018-10-01,737.500000,754.900024,733.000000,746.650024,677.569214,8252398
2018-10-03,743.799988,751.950012,726.299988,728.500000,661.098328,7792464
2018-10-04,728.500000,729.750000,702.500000,707.200012,641.769043,6173037
2018-10-05,713.000000,731.500000,709.299988,724.599976,657.559143,8543578
2018-10-08,725.049988,728.700012,709.250000,714.450012,648.348267,7259306
2018-10-09,717.099976,722.400024,702.650024,717.750000,651.342896,6777212
2018-10-10,719.900024,719.900024,695.400024,700.450012,635.643677,8866251
2018-10-11,685.000000,692.900024,663.299988,673.349976,611.050903,10985897
2018-10-12,676.400024,684.049988,661.500000,678.799988,615.996643,8909221
2018-10-15,688.599976,705.000000,681.500000,698.799988,634.146179,6222176
2018-10-16,710.000000,713.900024,689.400024,695.250000,630.924744,11588963
2018-10-17,710.000000,721.799988,701.349976,705.349976,640.090149,20360697
2018-10-19,687.000000,687.700012,678.000000,683.549988,620.307129,10421001
2018-10-22,688.700012,695.049988,673.799988,679.950012,617.040222,6672840
2018-10-23,675.950012,682.000000,653.299988,657.599976,596.758118,9041701
2018-10-24,663.000000,666.500000,647.150024,649.799988,589.679749,7058164
2018-10-25,643.000000,656.349976,636.250000,648.750000,595.138062,8270469
2018-10-26,645.299988,648.700012,629.900024,633.599976,581.240051,5464141
2018-10-29,633.700012,650.549988,631.500000,644.750000,591.468567,7137446
2018-10-30,641.099976,663.799988,637.450012,659.599976,605.091309,8793411
2018-10-31,663.900024,692.950012,663.049988,686.400024,629.676697,11947995
2018-11-01,689.700012,689.700012,659.599976,666.700012,611.604675,5860244
2018-11-02,665.950012,675.799988,660.099976,662.250000,607.522461,6654067
2018-11-05,663.500000,668.599976,657.000000,666.000000,610.962524,5799426
2018-11-06,667.900024,675.000000,660.650024,666.450012,611.375244,6975525
2018-11-07,673.000000,677.500000,672.000000,675.500000,619.677429,758956
2018-11-09,679.000000,679.000000,655.500000,659.500000,604.999573,9694143
2018-11-12,666.000000,676.400024,662.299988,664.200012,609.311340,7118080
2018-11-13,663.500000,667.750000,656.299988,665.700012,610.687317,4137808
2018-11-14,665.700012,665.700012,640.500000,653.200012,599.220398,7323026
2018-11-15,654.000000,666.000000,646.700012,656.400024,602.155823,5513390
2018-11-16,659.900024,662.500000,644.200012,650.849976,597.064514,8583785
2018-11-19,659.000000,662.000000,649.250000,651.700012,597.844360,6018930
2018-11-20,651.700012,656.000000,640.099976,641.400024,588.395386,5384830
2018-11-21,640.000000,640.049988,612.099976,619.099976,567.938293,14359086
2018-11-22,622.250000,628.150024,616.750000,620.750000,569.451965,6632975
2018-11-26,621.000000,628.000000,599.849976,621.450012,570.094055,15075209
2018-11-27,625.500000,641.000000,625.299988,638.900024,586.102173,12285851
2018-11-28,640.950012,668.700012,640.000000,666.400024,611.329529,17719890
2018-11-29,671.000000,674.900024,658.799988,661.049988,606.421570,13399070
2018-11-30,661.000000,672.000000,660.950012,667.450012,612.292725,10445773
2018-12-03,673.150024,679.000000,665.950012,670.349976,614.953064,8260890
2018-12-04,672.549988,688.250000,671.299988,685.250000,628.621765,7827923
2018-12-05,683.000000,683.650024,672.500000,681.400024,625.089844,5177288
2018-12-06,676.099976,685.450012,664.549988,668.500000,613.255920,8039771
2018-12-07,672.000000,685.750000,665.599976,682.799988,626.374146,5553948
2018-12-10,669.900024,683.799988,665.200012,669.200012,613.898071,5121196
