Date,Open,High,Low,Close,Adj Close,Volume
2022-01-05,3865.000000,3870.000000,3812.399902,3860.949951,3854.177490,1733031
2022-01-06,3812.000000,3835.000000,3772.000000,3807.449951,3800.771240,1810293
2022-01-07,3820.000000,3864.899902,3796.399902,3853.500000,3846.740479,2460591
2022-01-10,3978.000000,3978.000000,3861.000000,3879.850098,3873.044434,3937092
2022-01-11,3856.000000,3925.000000,3856.000000,3915.899902,3909.031006,1906106
2022-01-12,3925.000000,3929.000000,3836.550049,3859.899902,3853.129150,3203744
2022-01-13,3918.000000,3923.000000,3857.000000,3897.899902,3891.062500,6684507
2022-01-14,3877.850098,3977.000000,3860.050049,3968.149902,3961.189453,3348123
2022-01-17,3992.699951,4043.000000,3962.300049,4019.149902,4012.099854,3442604
2022-01-18,4033.949951,4041.699951,3980.000000,3990.600098,3983.600098,2389041
2022-01-19,4012.000000,4012.000000,3910.500000,3914.649902,3914.649902,3102539
2022-01-20,3910.000000,3920.000000,3811.000000,3826.550049,3826.550049,6176776
2022-01-21,3807.000000,3851.550049,3771.100098,3833.500000,3833.500000,3112358
2022-01-24,3840.000000,3849.649902,3740.100098,3771.350098,3771.350098,3258414
2022-01-25,3769.500000,3809.399902,3722.199951,3769.899902,3769.899902,3330501
2022-01-27,3731.000000,3733.399902,3625.100098,3649.250000,3649.250000,5718297
2022-01-28,3646.000000,3729.800049,3646.000000,3690.050049,3690.050049,3143862
2022-01-31,3749.000000,3758.000000,3721.399902,3736.250000,3736.250000,2739393
2022-02-01,3770.000000,3808.000000,3736.399902,3800.649902,3800.649902,2105169
2022-02-02,3827.899902,3864.000000,3800.649902,3856.199951,3856.199951,1984212
2022-02-03,3851.000000,3882.500000,3816.050049,3824.600098,3824.600098,1960538
2022-02-04,3815.300049,3824.699951,3769.000000,3814.899902,3814.899902,2307366
2022-02-07,3791.000000,3831.800049,3756.149902,3779.000000,3779.000000,1919149
2022-02-08,3791.550049,3799.699951,3721.000000,3743.449951,3743.449951,2946443
2022-02-09,3750.000000,3777.949951,3746.100098,3760.550049,3760.550049,1638721
2022-02-10,3789.800049,3789.800049,3758.000000,3770.350098,3770.350098,2112459
2022-02-11,3752.500000,3752.500000,3690.000000,3694.949951,3694.949951,3851488
2022-02-14,3724.000000,3793.250000,3710.000000,3733.750000,3733.750000,5951745
2022-02-15,3786.000000,3835.000000,3748.000000,3817.800049,3817.800049,3931683
2022-02-16,3844.000000,3854.100098,3806.000000,3813.100098,3813.100098,3256906
2022-02-17,3825.000000,3835.000000,3779.000000,3784.199951,3784.199951,3134372
2022-02-18,3769.000000,3815.949951,3757.600098,3793.899902,3793.899902,3688883
2022-02-21,3810.000000,3827.800049,3705.550049,3719.399902,3719.399902,7465922
2022-02-22,3650.000000,3667.899902,3570.000000,3586.399902,3586.399902,5408531
2022-02-23,3611.000000,3622.899902,3555.649902,3563.800049,3563.800049,2426203
2022-02-24,3474.000000,3483.850098,3391.100098,3401.649902,3401.649902,5039136
2022-02-25,3468.000000,3530.000000,3462.000000,3520.750000,3520.750000,2549723
2022-02-28,3490.000000,3563.750000,3455.899902,3554.199951,3554.199951,3288942
2022-03-02,3552.500000,3571.949951,3506.000000,3546.149902,3546.149902,2761341
2022-03-03,3562.850098,3578.600098,3530.100098,3544.399902,3544.399902,1928039
2022-03-04,3501.500000,3561.199951,3487.050049,3524.350098,3524.350098,2370257
2022-03-07,3450.000000,3548.000000,3431.550049,3484.899902,3484.899902,3054130
2022-03-08,3460.000000,3609.000000,3460.000000,3599.949951,3599.949951,3300992
2022-03-09,3605.000000,3654.000000,3597.050049,3632.600098,3632.600098,2719654
2022-03-10,3684.000000,3684.000000,3615.000000,3620.949951,3620.949951,2005441
2022-03-11,3603.250000,3639.850098,3592.850098,3599.149902,3599.149902,1623423
2022-03-14,3580.000000,3648.350098,3580.000000,3643.000000,3643.000000,1765688
2022-03-15,3659.000000,3659.000000,3585.399902,3593.899902,3593.899902,3651133
2022-03-16,3640.500000,3668.000000,3616.250000,3655.899902,3655.899902,3090475
2022-03-17,3696.600098,3710.000000,3660.300049,3672.750000,3672.750000,3600452
2022-03-21,3696.000000,3713.949951,3615.000000,3626.699951,3626.699951,2413831
2022-03-22,3640.000000,3711.000000,3625.000000,3700.949951,3700.949951,2907611
2022-03-23,3708.000000,3729.800049,3690.000000,3712.399902,3712.399902,1596195
2022-03-24,3700.000000,3758.199951,3695.000000,3749.850098,3749.850098,1879046
2022-03-25,3759.899902,3779.500000,3672.000000,3707.449951,3707.449951,1690133
2022-03-28,3695.000000,3713.000000,3661.199951,3707.699951,3707.699951,1760990
2022-03-29,3694.750000,3722.000000,3691.000000,3705.350098,3705.350098,2689063
2022-03-30,3738.000000,3738.000000,3706.199951,3731.550049,3731.550049,1583455
2022-03-31,3740.000000,3754.649902,3720.199951,3739.949951,3739.949951,2168110
2022-04-01,3748.000000,3763.000000,3728.050049,3758.750000,3758.750000,1387014
2022-04-04,3762.000000,3780.000000,3737.100098,3770.350098,3770.350098,1472994
2022-04-05,3772.000000,3835.600098,3772.000000,3814.800049,3814.800049,2314947
2022-04-06,3809.300049,3809.300049,3731.149902,3755.350098,3755.350098,2051729
2022-04-07,3745.500000,3745.500000,3679.000000,3684.149902,3684.149902,2494829
2022-04-08,3690.000000,3705.000000,3642.500000,3685.649902,3685.649902,2296773
2022-04-11,3690.000000,3712.350098,3656.100098,3696.399902,3696.399902,2291660
2022-04-12,3683.000000,3739.000000,3648.350098,3691.100098,3691.100098,4483476
2022-04-13,3707.000000,3709.850098,3655.550049,3661.949951,3661.949951,1621672
2022-04-18,3610.000000,3610.000000,3522.500000,3528.050049,3528.050049,3820792
2022-04-19,3550.000000,3563.550049,3439.149902,3471.899902,3471.899902,3170014
2022-04-20,3500.000000,3569.149902,3480.000000,3556.800049,3556.800049,2640370
2022-04-21,3580.000000,3644.000000,3567.399902,3628.649902,3628.649902,2280996
2022-04-22,3581.100098,3617.000000,3571.500000,3612.550049,3612.550049,1581465
2022-04-25,3558.000000,3584.000000,3533.100098,3548.199951,3548.199951,1960694
2022-04-26,3575.149902,3587.899902,3518.149902,3546.300049,3546.300049,1943469
2022-04-27,3546.000000,3568.449951,3506.300049,3561.199951,3561.199951,1727648
2022-04-28,3588.000000,3604.399902,3538.050049,3584.300049,3584.300049,1703660
2022-04-29,3597.000000,3623.250000,3536.850098,3546.699951,3546.699951,2051115
2022-05-02,3519.899902,3547.949951,3492.750000,3542.399902,3542.399902,1324161
2022-05-04,3538.500000,3545.449951,3465.300049,3479.750000,3479.750000,2305825
2022-05-05,3512.100098,3533.000000,3485.350098,3513.399902,3513.399902,1612262
2022-05-06,3459.000000,3474.500000,3424.500000,3432.600098,3432.600098,2010812
2022-05-09,3398.000000,3456.000000,3346.850098,3445.100098,3445.100098,2481830
2022-05-10,3434.000000,3464.800049,3422.000000,3438.750000,3438.750000,1622685
2022-05-11,3435.000000,3448.449951,3382.149902,3412.000000,3412.000000,1841769
2022-05-12,3378.000000,3449.699951,3350.100098,3408.649902,3408.649902,2807195
2022-05-13,3435.000000,3439.899902,3382.149902,3414.899902,3414.899902,2187823
2022-05-16,3415.000000,3430.000000,3366.600098,3376.800049,3376.800049,1195813
2022-05-17,3370.000000,3467.000000,3350.399902,3451.600098,3451.600098,1754076
2022-05-18,3465.000000,3495.000000,3443.050049,3448.800049,3448.800049,1866781
